uk,vok,rk_1,rk_2
0.45515430557785,179.197754353457,0.00505,179.582964983149
0.454920370398995,179.148417788976,0.0051,179.516498135463
0.45458053942901,179.052137133407,0.00515,179.405738278025
0.454132802914998,178.907048560487,0.0052,179.250712739172
0.45357300545497,178.71483263451,0.00525,179.051459769137
0.452903679538736,178.475652429974,0.0053,178.808028530609
0.452124623610317,178.191007418699,0.00535,178.520479086602
0.451235927328341,177.862562960001,0.0054,178.188882385641
0.450235094693802,177.493210303835,0.00545,177.813320244248
0.449125432050366,177.082371227581,0.0055,177.393885326762
0.44790786371901,176.628946682546,0.00555,176.930681122474
0.446580733468878,176.132810759477,0.0056,176.42382192009
0.44514611940032,175.592204050104,0.00565,175.873432779533
0.443605082588292,175.005690653057,0.0057,175.279649501089
